norm_cx,norm_cy,long_px,short_px,cad_ratio,area_px,true_height_mm
0.6781328678131103,0.4662187576293945,473.3372802734375,400.7881164550781,1.1910112359550562,185998.0,0.0
0.6777575492858887,0.3652391751607259,472.8441467285156,400.4016418457031,1.1910112359550562,185903.0,0.0
0.6265338897705078,0.31528202692667645,473.08868408203125,400.8664855957031,1.1910112359550562,186351.5,0.0
0.5487511634826661,0.29355268478393554,473.5295715332031,400.8772888183594,1.1910112359550562,186944.5,0.0
0.4962467193603516,0.30329806009928384,474.5634765625,401.7397766113281,1.1910112359550562,187230.5,0.0
0.42631168365478517,0.3261521339416504,474.30145263671875,401.40667724609375,1.1910112359550562,187291.5,0.0
0.42028284072875977,0.44960479736328124,474.2785949707031,401.7217712402344,1.1910112359550562,187565.0,0.0
0.4325578212738037,0.5405696868896485,474.7220458984375,401.52679443359375,1.1910112359550562,187485.0,0.0
0.43282413482666016,0.6187355041503906,474.79180908203125,401.0511779785156,1.1910112359550562,186961.0,0.0
0.5347284793853759,0.6157155990600586,475.03668212890625,400.9368591308594,1.1910112359550562,186894.5,0.0
0.6223633766174317,0.5669769287109375,474.6204833984375,401.0404357910156,1.1910112359550562,186507.0,0.0
0.6787477016448975,0.558547846476237,473.8798522949219,400.48004150390625,1.1910112359550562,185803.0,0.0
0.7499356269836426,0.5410086949666341,473.16241455078125,399.8492736816406,1.1910112359550562,184761.0,0.0
0.700098180770874,0.47844231923421227,473.57183837890625,400.2806701660156,1.1910112359550562,185677.0,0.0
0.6482767105102539,0.4199755032857259,473.9145812988281,400.4263000488281,1.1910112359550562,186449.5,0.0
0.5862562179565429,0.38532562255859376,474.0293884277344,401.2855529785156,1.1910112359550562,187096.0,0.0
0.5269708633422852,0.3857917149861654,474.1942138671875,401.6710510253906,1.1910112359550562,187503.0,0.0
0.4858593463897705,0.35502618153889975,474.0622863769531,401.7168273925781,1.1910112359550562,187489.5,0.0
0.4232206344604492,0.3218661308288574,474.43585205078125,401.1920471191406,1.1910112359550562,187270.5,0.0
0.46560139656066896,0.25749711990356444,474.87799072265625,401.6880798339844,1.1910112359550562,187073.0,0.0
0.5035128593444824,0.32736988067626954,473.9720458984375,401.1240539550781,1.1910112359550562,187411.5,0.0
0.5064536094665527,0.3933850288391113,474.6914367675781,401.3326110839844,1.1910112359550562,187660.5,0.0
0.493394136428833,0.48109073638916017,474.9194641113281,401.69085693359375,1.1910112359550562,187700.0,0.0
0.4822262763977051,0.5289984385172526,475.25311279296875,401.9930419921875,1.1910112359550562,187595.0,0.0
0.5199315071105957,0.594755490620931,475.2088623046875,401.70599365234375,1.1910112359550562,187134.5,0.0
0.5846274375915528,0.5542619069417317,474.63470458984375,400.97686767578125,1.1910112359550562,186933.0,0.0
0.6801632881164551,0.5187384287516276,473.75799560546875,400.479248046875,1.1910112359550562,185983.0,0.0
0.7379336833953858,0.47568972905476886,472.8609924316406,400.0301208496094,1.1910112359550562,185152.0,0.0
0.7703989028930665,0.4120470682779948,472.3728332519531,399.8551025390625,1.1910112359550562,184629.5,0.0
0.7084591865539551,0.3310483614603678,472.6714782714844,400.0419006347656,1.1910112359550562,185432.0,0.0
0.6654108047485352,0.3144872029622396,472.8857727050781,400.4219665527344,1.1910112359550562,185935.5,0.0
0.5891022682189941,0.36241029103597006,473.8543395996094,400.77056884765625,1.1910112359550562,187023.5,0.0
0.5058746337890625,0.3981094042460124,474.23541259765625,401.8261413574219,1.1910112359550562,187559.0,0.0
0.4586211681365967,0.41950928370157875,474.91876220703125,401.4945983886719,1.1910112359550562,187716.5,0.0
0.3795146465301514,0.4617055257161458,474.3486022949219,401.8616638183594,1.1910112359550562,187343.5,0.0
0.38703670501708987,0.5333077112833658,473.96551513671875,401.1191711425781,1.1910112359550562,187274.5,0.0
